_id,pet_id,duration_s,n_beats,hr_mean_bpm,hr_min_bpm,hr_max_bpm,sdnn_ms,rmssd_ms,br_episode_count,br_total_s,br_value_mean,bad_ecg_fraction,has_bradycardia,DogID,breed,weight_kg,age_months,Gender,NeuteringStatus
6227a0acea79f8f9cc02b343,21,300.17,354,71.0190121718137,37.267080745341296,230.76923076923254,252.03724714921333,338.8466400225104,4,160.0,13.4725,0.25985275010827197,1,21.0,Golden Retriever,39.0,19.0,2.0,0.0
6227a0c08cb091d84e47512f,21,300.18,357,71.57697205281147,35.714285714285566,300.00000000001705,307.2949687451952,388.9643164052716,4,160.0,15.6175,0.29374675194883065,1,21.0,Golden Retriever,39.0,19.0,2.0,0.0
6227a0dcea79f8f9cc02b348,21,300.18,335,67.24832214765101,35.92814371257573,111.1111111111069,295.76774671542944,400.3005627532123,25,1000.0,12.912,0.0,1,21.0,Golden Retriever,39.0,19.0,2.0,0.0
6227a0e48cb091d84e475133,2,300.12,238,47.7261285450579,29.850746268656852,103.44827586207181,429.82360348768526,686.0476956290745,3,120.0,16.37333333333333,0.0,1,,,,,,
6227a0efea79f8f9cc02b34a,2,300.08,201,41.55412424683149,5.774783445620789,133.33333333333331,1254.1788600775114,1786.2796463248326,1,40.0,14.8,0.0,1,,,,,,
6227a0f6ea79f8f9cc02b34b,2,300.08,221,44.493882091212456,26.785714285714178,130.4347826086954,481.9737056811671,698.6742174293083,2,80.0,11.969999999999999,0.0,1,,,,,,
62277b9ba5ff2fba7b7faf23,2,300.14,247,49.69195030804969,28.1690140845071,187.49999999999568,467.5960518389475,589.2554970607646,2,80.0,11.065,0.173252482174985,1,,,,,,
6227a101ea79f8f9cc02b34c,2,300.12,211,42.53308128544423,24.29149797570851,93.74999999999991,576.1184531754856,767.5743188305802,16,640.0,9.558125,0.0,1,,,,,,
6227a10c8cb091d84e475137,2,300.12,288,57.80657289603545,30.927835051546428,146.34146341463537,448.7125604617411,534.7308322296944,19,760.0,11.53736842105263,0.0,1,,,,,,
6227a1158cb091d84e475138,2,300.08,209,41.95945264431967,23.904382470119607,100.00000000000568,638.9170317990073,795.3500125806728,18,720.0,8.788888888888888,0.0,1,,,,,,
6227a114ea79f8f9cc02b34e,2,300.12,290,58.06710870002009,26.431718061674058,133.3333333333367,453.8713763381994,485.7929514378197,1,40.099999999999994,10.2,0.0,1,,,,,,
6227a124ea79f8f9cc02b350,2,300.17,300,60.25796049979847,35.50295857988171,166.66666666666694,394.16771717916384,446.867546401441,3,120.0,11.476666666666667,0.0,1,,,,,,
6227a12bea79f8f9cc02b351,2,300.17,276,55.38957333243815,29.556650246305402,133.3333333333325,472.9694193767293,513.4870768599629,4,160.26,9.85,0.0,1,,,,,,
6227a136ea79f8f9cc02b352,2,300.17,295,59.3000974888224,32.432432432432535,162.16216216216017,440.4672687874966,482.544450551118,20,800.0,11.153,0.0,1,,,,,,
62277ba8aea43ef3b260d71a,2,300.14,271,56.2597673207154,28.30188679245277,133.3333333333367,490.498409015634,557.1692260600933,14,560.0,9.261428571428569,0.0,1,,,,,,
6227a1368cb091d84e47513c,2,300.17,272,54.46323898844415,29.702970297029655,127.65957446808541,453.0217588083448,551.1351921262152,3,120.0,11.189999999999998,0.0,1,,,,,,
62277baaaea43ef3b260d71b,2,300.14,285,57.2157679135048,28.708133971291815,117.64705882353151,443.34853182218677,535.2523264811944,14,560.0,11.357142857142858,0.0,1,,,,,,
62277ba9a5ff2fba7b7faf26,2,300.14,259,53.625246821630235,30.150753768844083,111.11111111111275,468.33247539931347,594.1589877496892,25,1000.0,11.4848,0.0,1,,,,,,
6227a1418cb091d84e47513d,2,300.12,335,67.12668319153211,30.150753768844297,187.49999999999568,434.89080680807797,447.25153318231594,1,40.0,12.85,0.08663201386112222,1,,,,,,
6227a142ea79f8f9cc02b353,2,300.12,274,55.23334232533046,31.578947368421076,130.43478260869338,458.76898650389006,538.8232685267801,15,600.0,10.980666666666668,0.0,1,,,,,,
6227a14b8cb091d84e47513e,20,300.12,329,66.16905386322372,14.851485148514776,272.7272727272741,439.2068692271122,625.6536642946013,1,40.0,19.63,0.3465280554444889,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a152ea79f8f9cc02b355,20,300.08,244,48.95903290799195,27.649769585253253,111.11111111111275,521.1201012392972,802.2409213370814,2,80.0,17.189999999999998,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1548cb091d84e47513f,20,300.08,236,47.43641501816713,27.64976958525362,113.20754716981715,571.0983187587171,770.2644123658206,25,1000.0,11.3016,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
62277bb0aea43ef3b260d71c,20,300.14,250,50.30472406478332,28.708133971291428,127.65957446808541,525.101921642313,689.5951944859132,6,240.0,11.491666666666667,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a158ea79f8f9cc02b356,20,300.12,227,45.535444440713256,26.54867256637179,103.44827586207181,556.8564829255413,753.5598479513376,1,40.26,10.89,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1608cb091d84e475140,20,300.17,236,47.60457814240859,24.999999999999943,113.20754716981108,550.3024247478799,664.3765151223754,11,440.0,10.136363636363637,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1678cb091d84e475141,20,300.17,294,58.92210752111543,25.423728813559325,230.76923076923885,461.2629578596375,525.7193375916544,1,40.0,18.82,0.25985275010827197,1,20.0,Border Collie,15.0,47.0,1.0,0.0
625836464a9b1217fd236a4a,4,300.14,264,52.92815455826122,31.914893617021352,101.6949152542373,468.8904738770159,899.5688110431151,2,80.0,27.08,0.0,1,,,,,,
6258363ce0539383be611c4f,4,300.09,272,54.76775910269797,32.608695652174106,101.6949152542367,440.64303776359986,845.0695785511331,2,80.0,27.1,0.0,1,,,,,,
6227a1a1ea79f8f9cc02b35d,20,300.08,275,55.323731323192895,31.57894736842096,122.44897959183446,416.8343471588096,619.2894427643787,11,440.0,17.22,0.17328712343375102,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1a08cb091d84e475148,20,300.08,261,52.43521226177272,30.30303030303046,105.2631578947381,454.60815641998437,659.8282799890903,12,480.0,14.612499999999997,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
62277bc2aea43ef3b260d71e,20,300.14,276,55.42492442055762,32.78688524590193,107.14285714285671,460.6311846312736,654.3068991292805,19,760.0,13.653157894736841,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1a8ea79f8f9cc02b35e,20,300.12,289,58.29369497014473,34.285714285714285,113.20754716981128,409.908406846559,577.8857295143274,2,80.62,16.16,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1ac8cb091d84e475149,20,300.12,343,68.73450793863469,33.70786516853931,300.00000000001705,397.09678095022537,460.6568050969295,1,40.0,15.77,0.20699420231907245,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1b1ea79f8f9cc02b35f,20,300.17,295,59.020342612419704,32.78688524590193,113.20754716981128,407.4644758881059,615.370528520833,12,480.0,16.0175,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1b58cb091d84e47514a,20,300.17,350,70.4173252177422,37.03703703703693,142.8571428571429,338.9584902076529,497.1452989578203,3,120.0,19.506666666666668,0.17323516673884798,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1b8ea79f8f9cc02b360,20,300.12,263,54.43590276334926,12.52609603340292,107.14285714285671,489.6785873314625,729.6335615222323,1,40.0,16.98,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1c08cb091d84e47514b,20,300.17,287,57.41818911865088,28.84615384615367,120.0,474.57293692051866,586.8868207336714,8,320.0,11.401250000000001,0.1205213712229736,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1c78cb091d84e47514c,20,300.17,332,66.78324029860785,35.50295857988171,127.6595744680777,357.0560735250474,467.0935277183396,2,80.0,14.425,0.0,1,20.0,Border Collie,15.0,47.0,1.0,0.0
6227a1c1ea79f8f9cc02b361,1,300.12,437,87.55606131601846,42.55319148936095,157.8947368421057,235.44268391265285,285.24440014852587,2,80.0,16.84,0.08663201386112222,1,,,,,,
6227a1caea79f8f9cc02b362,1,300.09,354,71.2843295638126,36.14457831325247,125.00000000000267,299.965813250839,391.0991213583483,5,200.0,14.122,0.0,1,,,,,,
6227a1d28cb091d84e47514d,1,300.17,336,67.3773129525342,38.709677419355266,136.36363636363706,331.74377662191995,409.6317902614656,16,640.0,14.17,0.0,1,,,,,,
62277bcda5ff2fba7b7faf2a,1,300.05,324,64.7857190613091,38.4615384615384,139.534883720928,346.75811166919317,416.447561439099,12,480.0,13.082500000000001,0.0,1,,,,,,
6227a1d1ea79f8f9cc02b363,1,300.13,336,67.21059319200161,39.735099337748586,139.534883720928,313.8958791275194,375.7041293549642,6,240.16,12.623333333333333,0.0,1,,,,,,
6227a2c4ea79f8f9cc02b37e,7,300.12,295,59.042072497238685,12.048192771084343,285.7142857143136,452.98595682138165,644.5394154126453,1,40.0,18.88,0.5535479141676664,1,,,,,,
62277c07aea43ef3b260d72c,7,300.05,257,51.51596458277435,31.24999999999974,193.54838709677279,421.76554680365746,573.2637896719273,1,40.480000000000004,13.32,0.08665222462922846,1,,,,,,
6227a2ca8cb091d84e475168,7,300.13,257,51.35577919689725,26.43171806167422,107.14285714285671,497.68317244488287,640.4976619020238,15,600.0,11.419999999999998,0.0,1,,,,,,
62277c09aea43ef3b260d72d,7,300.05,292,58.355614973262036,31.41361256544508,300.00000000001705,391.9761371515105,502.8258079130854,18,720.0,13.500555555555556,0.6932177970338277,1,,,,,,
62583659e0539383be611c52,23,300.03,439,88.04020100502512,24.0,260.86956521738676,222.44329480517123,261.4538650886495,3,120.0,17.66,0.46674832516748327,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
62583652e0539383be611c51,23,300.09,346,69.23540036122817,31.250000000000668,150.00000000000853,299.1797515898676,364.7538194963943,5,200.0,12.698,0.08664067446432737,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
62277c0ca5ff2fba7b7faf32,7,300.05,311,62.46222043119081,31.088082901554753,300.00000000001705,382.2472110670186,552.9532363169566,2,80.8,17.805,0.9866562239626728,1,,,,,,
625836634a9b1217fd236a4d,23,300.09,349,70.0060350030175,36.58536585365884,157.89473684210716,307.7894146333016,354.43789975658933,3,120.0,12.246666666666668,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
6227a2ecea79f8f9cc02b382,7,300.13,328,65.6406825025092,23.715415019762837,300.00000000001705,434.41975446232885,538.3108094840412,11,440.0,14.26909090909091,0.8662912737813614,1,,,,,,
6258365f4a9b1217fd236a4c,23,300.14,337,67.39319382229057,29.702970297029655,130.43478260870145,328.9774761518032,413.38428509581803,5,200.0,11.809999999999999,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
6227a2f18cb091d84e47516c,7,300.18,338,67.73869346733667,32.085561497326125,300.00000000001705,342.4944909509917,447.5615147930053,6,240.38,16.563333333333333,0.9000496368845359,1,,,,,,
6258366ae0539383be611c54,23,300.13,303,62.70981138605295,10.0,146.34146341463537,485.6293120216678,659.5125553249385,8,320.0,12.81875,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
6227a2f5ea79f8f9cc02b383,7,300.18,330,66.0244832430263,39.47368421052605,300.0000000000011,317.32873745548756,408.35780580390036,1,40.0,18.1,0.25984409354387367,1,,,,,,
62277c10a5ff2fba7b7faf33,7,300.05,285,57.11987127916331,34.482758620690035,285.71428571429425,358.40611672798997,451.1794515783072,3,120.0,14.916666666666666,0.08665222462922846,1,,,,,,
6258367fe0539383be611c56,23,300.18,321,64.6051347622733,34.68208092485513,124.99999999999896,311.46923892203336,395.6166568598352,3,120.0,13.703333333333333,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
62583664e0539383be611c53,23,300.14,308,61.628023687644294,27.64976958525362,117.64705882353151,368.3174010923966,464.2855921855774,5,200.0,11.315999999999999,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836754a9b1217fd236a4f,23,300.18,382,76.67795927950894,37.974683544303495,157.89473684210716,263.38150853045545,306.9081810231638,6,240.0,13.658333333333333,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
6227a311ea79f8f9cc02b386,7,300.17,255,51.0074302162126,28.985507246376507,120.0,451.8898448262416,513.7204450400751,10,400.74,9.693,0.0,1,,,,,,
625836894a9b1217fd236a52,23,300.18,289,59.84830118103419,17.964071856287436,162.1621621621617,442.5876147155204,536.73649281353,4,160.0,15.035,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836a14a9b1217fd236a53,23,300.12,293,58.78602825218938,30.612244897959503,107.14285714285671,349.7086483460934,508.0712805471683,2,80.0,14.105,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836dc4a9b1217fd236a56,23,300.09,367,73.5235034150261,38.709677419354904,153.84615384613681,252.48211343797848,329.17580762985466,6,240.0,15.491666666666667,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
6258369ae0539383be611c59,23,300.14,472,94.42977912921442,47.24409448818965,300.0000000000064,220.50282159364428,182.8643259417427,1,40.0,17.18,0.173252482174985,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836aee0539383be611c5c,23,300.13,403,80.84735536636053,40.0,240.0,227.3602182120901,246.87573984232304,2,80.0,14.055,0.1732582547562723,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836c2e0539383be611c5d,23,300.18,366,73.43325621164873,38.709677419354556,157.89473684210716,247.45608605683915,285.62395550101394,3,120.0,14.25,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836f44a9b1217fd236a57,23,300.18,372,74.47306791569086,38.709677419354904,136.36363636363706,246.44232485483727,265.490876312925,8,320.0,12.25375,0.08661469784795789,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836a6e0539383be611c5b,23,300.14,414,82.97060202236656,44.77611940298496,199.99999999999955,229.05625284367053,224.54538754550606,2,80.0,17.03,0.2598787232624775,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836ece0539383be611c60,23,300.13,86,21.260630315157584,0.6216972334473112,111.11111111110982,11862.941205013762,16114.611160594062,5,200.0,15.662,0.9866751074534369,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836dfe0539383be611c5f,23,300.18,279,81.71263410571694,44.11764705882354,176.47058823529972,227.95121172783305,250.68930243189567,9,360.0,15.78111111111111,0.2937724032247318,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
62583709e0539383be611c61,23,300.18,15,69.88352745424292,38.46153846153847,139.53488372093034,312.94770127972447,436.6216457511714,14,560.0,13.324285714285711,0.9866899860083949,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625836d2e0539383be611c5e,23,300.14,25,86.85162846803377,57.1428571428571,127.65957446808541,166.31339371059772,197.2969512093944,5,200.0,14.606,0.9866935430132606,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
625837114a9b1217fd236a59,23,300.13,414,82.95115991028688,39.73509933774821,127.65957446808541,218.19846808716818,258.37712333733737,8,320.0,13.8975,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
62583727e0539383be611c62,23,300.18,415,84.06091370558376,42.85714285714355,136.36363636363706,229.0908536434316,268.23068384856657,15,600.0,14.118,0.08661469784795789,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
6258372d4a9b1217fd236a5b,23,300.18,405,81.23324396782841,6.116207951070337,222.2222222222226,512.7022357440167,707.9425331712682,8,320.0,13.09375,0.43307348923978944,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
6258370b4a9b1217fd236a58,23,300.14,435,87.04663212435233,45.11278195488728,122.44897959183446,153.23515545409532,186.94579372681272,2,80.0,15.2,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
62583743e0539383be611c64,23,300.13,403,80.93416549224885,36.363636363636864,139.53488372093034,264.6876229120979,294.7834066867668,11,440.0,11.469090909090907,0.0,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
62583735e0539383be611c63,23,300.18,405,81.35593220338983,6.586169045005478,300.00000000001705,495.31345816182784,644.303536499997,2,80.0,10.579999999999998,0.3803871010726897,1,23.0,Labrador Retriever,23.0,113.0,1.0,1.0
6227a3588cb091d84e475177,16,300.12,507,101.63023466006092,48.387096774193196,171.4285714285742,174.8947556580416,162.04693122917163,1,40.28,10.72,0.3465280554444889,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a354ea79f8f9cc02b38e,16,300.08,449,90.01707913331771,46.51162790697703,153.8461538461536,215.91249199299642,233.72769486467837,1,40.0,11.52,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a3628cb091d84e475178,16,300.09,403,80.89616313388784,46.87499999999892,133.33333333332828,250.96745351002394,321.71454641740695,12,480.0,16.671666666666667,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a35aea79f8f9cc02b38f,17,300.12,433,86.9448544210385,41.95804195804176,285.71428571429425,233.25596257101978,262.75843537292525,9,360.0,16.75,0.4668902439024391,1,,,,,,
62277c29a5ff2fba7b7faf38,16,300.14,378,75.65217391304347,38.21656050955362,124.99999999999527,286.4124618667029,359.5520262416376,4,160.0,13.9225,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a364ea79f8f9cc02b390,17,300.08,313,62.73668688628976,12.096774193548436,146.34146341462522,425.25879153838844,663.0367145848389,14,560.0,18.660714285714285,0.12022427352705954,1,,,,,,
6227a36d8cb091d84e475179,16,300.12,365,73.01173402868318,37.49999999999947,124.99999999999527,299.23290028134124,370.0357364917506,9,360.0,16.60111111111111,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a3778cb091d84e47517a,16,300.09,348,69.5855614973262,30.0,127.65957446808505,344.6001565267533,426.10651603299914,1,40.0,13.85,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
62277c2daea43ef3b260d730,17,300.14,277,55.66386554621848,34.285714285714285,107.14285714285671,371.82684708890196,611.0705955348141,9,360.0,16.644444444444442,0.0,1,,,,,,
6227a376ea79f8f9cc02b392,16,300.09,362,72.59199678262618,32.25806451612904,139.534883720928,339.6696587419419,384.1560012980824,5,200.0,12.041999999999998,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
62277c2ea5ff2fba7b7faf39,16,300.05,374,75.05281867265838,33.14917127071845,127.65957446808541,302.03958015855636,341.05347545257257,8,320.0,11.844999999999999,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a382ea79f8f9cc02b393,16,300.13,349,69.95912350063661,36.36363636363624,136.36363636363706,301.3421840067146,352.71242092276754,15,600.0,12.928666666666665,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a3858cb091d84e47517c,16,300.09,394,78.87606623181134,42.553191489361694,162.16216216216017,264.3316297171423,319.5133416779399,3,120.0,15.793333333333331,0.08664067446432737,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
62277c32aea43ef3b260d731,16,300.05,337,67.7351073480496,29.556650246305402,125.00000000000267,357.0726044976417,409.4554082476914,2,80.58,11.879999999999999,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a397ea79f8f9cc02b395,16,300.13,329,66.03805241434851,34.285714285714285,125.00000000000036,343.57193035579974,433.60553671267894,25,1000.0,13.427600000000002,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a38c8cb091d84e47517d,16,300.09,339,68.07653575025176,34.48275862068976,122.44897959183801,343.1403842988852,381.2796663556319,14,560.0,12.055000000000003,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a3a0ea79f8f9cc02b396,16,300.17,341,68.47245997381934,37.97468354430384,122.44897959183446,345.639316909576,394.0250654620705,4,160.74,12.32,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
62277c35a5ff2fba7b7faf3a,16,300.15,330,66.22605428255109,39.2156862745098,125.00000000000267,364.84002487963164,415.93671833409576,2,80.0,11.735,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a3928cb091d84e47517e,16,300.13,349,69.93334896339216,21.42857142857145,133.3333333333367,366.8459359731338,410.1180683305493,1,40.0,11.83,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a39c8cb091d84e47517f,16,300.09,356,71.51010541865305,41.37931034482751,133.3333333333367,304.63312363810064,342.1290105895816,2,80.0,13.75,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
62277c3aa5ff2fba7b7faf3b,16,300.15,349,70.06711409395973,37.97468354430418,122.44897959183801,330.5636264120634,367.77271831158504,4,160.0,11.57,0.0,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a3b78cb091d84e475182,16,300.13,337,67.45407702345501,38.216560509554306,139.534883720928,351.9057454714358,368.4789226236836,1,40.0,11.23,0.08662912737813615,1,16.0,Crossbreed,13.0,20.0,1.0,0.0
6227a4078cb091d84e47518b,3,300.43,289,57.92826014079785,31.746031746031974,139.53488372094645,366.53016543766824,533.2057411256354,4,160.0,14.2775,0.0,1,,,,,,
6227a414ea79f8f9cc02b3a2,3,300.39,262,52.39385727190605,22.55639097744388,149.9999999999872,469.180616530971,633.3039129468931,6,240.0,12.020000000000001,0.0,1,,,,,,
62277c52a5ff2fba7b7faf3e,3,300.36,259,51.86103387048142,23.622047244094563,150.00000000000853,606.1708643292585,726.6283203628306,22,880.0,9.204545454545455,0.08656279131708616,1,,,,,,
62277c54aea43ef3b260d737,3,300.36,263,52.709227467811154,20.477815699658656,150.00000000000853,620.348626086775,733.4628934662999,6,240.0,7.93,0.0,1,,,,,,
6227a42f8cb091d84e47518f,3,300.39,238,47.54262788365095,23.34630350194533,150.00000000000853,705.4197808064158,911.7876834334943,10,400.0,7.892,0.0,1,,,,,,
6227a438ea79f8f9cc02b3a6,3,300.39,269,53.85671701778477,24.89626556016601,136.36363636362827,504.07057198322246,689.4417760382782,18,720.0,13.113333333333333,0.0,1,,,,,,
6227a43f8cb091d84e475191,3,181.42,138,45.86029904039277,20.833333333333265,150.00000000000853,653.8838372091279,800.4043095983008,14,560.0,8.643571428571429,0.0,1,,,,,,
625837744a9b1217fd236a5f,5,300.09,335,67.32739795061313,32.78688524590167,139.53488372093034,373.1862830198473,461.6486970841783,5,200.0,12.696000000000002,0.9530474191076012,1,,,,,,
625837444a9b1217fd236a5c,5,300.14,269,54.26016534503121,29.411764705882057,120.0,488.3931286565732,595.7521290360086,13,520.0,10.596923076923076,0.0866262410874925,1,,,,,,
62583779e0539383be611c67,5,300.13,270,53.98534970063886,27.149321266968226,117.64705882353151,514.5939683164858,609.8687771751659,25,1000.0,10.032800000000002,0.08662912737813615,1,,,,,,
6258378d4a9b1217fd236a60,5,300.08,301,60.364197323853915,28.43601895734598,127.6595744680777,479.8424339582517,517.3187886564643,3,120.0,10.883333333333333,0.8664356171687551,1,,,,,,
625837a6e0539383be611c69,5,300.12,266,53.296684879160665,27.02702702702704,127.65957446809314,530.8107949704639,583.8926971783279,10,400.0,8.879999999999999,0.17326402772224445,1,,,,,,
6258379de0539383be611c68,5,300.14,301,60.380396497937,27.272727272727412,150.00000000000054,483.08994640860647,539.2159550252996,6,240.64,8.448333333333332,0.8134410608382756,1,,,,,,
625837d0e0539383be611c6b,5,300.12,363,72.63728178717143,30.61224489795917,230.76923076923885,436.70787989621584,395.1482067062415,3,120.0,9.1,0.6930561108889778,1,,,,,,
625837f04a9b1217fd236a64,5,300.13,252,50.57764642665234,28.98550724637691,117.64705882353151,538.1793536852439,636.2263748069541,17,680.0,9.48058823529412,0.0,1,,,,,,
625837e5e0539383be611c6c,5,300.14,289,57.76752582489219,29.850746268656852,300.00000000001705,511.7183318314904,570.3193066153879,25,1000.0,10.4776,0.9866935430132606,1,,,,,,
6227a44aea79f8f9cc02b3a8,26,300.12,314,62.95253419147224,34.090909090909264,133.3333333333346,358.70982277351624,470.05830243950555,1,40.0,16.71,0.08663201386112222,1,26.0,Spanish Water Dog,20.0,47.0,2.0,0.0
6227a4458cb091d84e475192,26,300.08,268,53.61625221727635,30.303030303030024,299.9999999999318,436.43147029249053,567.2970472773706,7,280.0,12.12142857142857,0.20686783524393504,1,26.0,Spanish Water Dog,20.0,47.0,2.0,0.0
6227a454ea79f8f9cc02b3a9,26,300.08,253,51.1779041429732,20.97902097902088,115.38461538461311,546.0899457040841,649.3156065982968,8,320.0,10.19375,0.0,1,26.0,Spanish Water Dog,20.0,47.0,2.0,0.0
62277c60aea43ef3b260d738,26,300.05,240,48.33327715797634,19.801980198019795,113.20754716981108,634.2157346797678,770.2746972630605,2,80.0,14.059999999999999,0.0,1,26.0,Spanish Water Dog,20.0,47.0,2.0,0.0
6227a45fea79f8f9cc02b3aa,22,300.09,411,82.22749607246716,44.4444444444437,127.65957446808541,171.44758892126205,164.49819969139992,2,80.0,14.225,0.43320337232163686,1,22.0,Beauceron,35.0,20.0,2.0,0.0
62277c66a5ff2fba7b7faf41,26,300.14,259,51.838456901748046,28.708133971291815,105.2631578947381,464.1175536548194,554.9119185547257,11,440.0,10.293636363636365,0.0,1,26.0,Spanish Water Dog,20.0,47.0,2.0,0.0
6227a46cea79f8f9cc02b3ac,22,300.12,354,70.86219010338252,39.21568627450978,120.0,266.07622424393077,339.1881182256456,16,640.0,14.47125,0.0,1,22.0,Beauceron,35.0,20.0,2.0,0.0
6227a4788cb091d84e475197,26,300.12,256,51.31128848346636,29.26829268292687,105.2631578947381,489.4910850155612,544.0816144197552,2,80.0,8.825,0.0,1,26.0,Spanish Water Dog,20.0,47.0,2.0,0.0
6227a476ea79f8f9cc02b3ad,22,300.08,338,67.77047861643652,35.50295857988111,113.20754716981108,304.6464859778947,404.99742797537033,20,800.0,14.098500000000001,0.0,1,22.0,Beauceron,35.0,20.0,2.0,0.0
6227a4818cb091d84e475198,26,300.18,252,50.57764642665234,28.1690140845071,105.2631578947381,506.0855824196801,540.7402333838286,2,80.0,7.744999999999999,0.0,1,26.0,Spanish Water Dog,20.0,47.0,2.0,0.0
6227a4878cb091d84e475199,22,300.08,355,71.20109952733733,37.26708074534162,127.65957446808541,282.5157648837525,358.2654150887642,2,80.0,14.415,0.0,1,22.0,Beauceron,35.0,20.0,2.0,0.0
6227a47dea79f8f9cc02b3ae,26,300.17,254,50.92934308528485,29.411764705882057,115.38461538461468,505.8196606297697,526.538938700884,5,200.0,7.953999999999999,0.0,1,26.0,Spanish Water Dog,20.0,47.0,2.0,0.0
62277c6ca5ff2fba7b7faf42,22,300.14,368,73.91742195367573,41.666666666666735,113.20754716981715,200.11075163443908,270.3852746014676,6,240.0,17.258333333333333,0.0866262410874925,1,22.0,Beauceron,35.0,20.0,2.0,0.0
62277c6caea43ef3b260d73a,26,300.05,262,52.59092588239245,29.26829268292677,122.44897959184156,490.08436211772397,506.3166385391037,2,80.0,7.475,0.0,1,26.0,Spanish Water Dog,20.0,47.0,2.0,0.0
6227a489ea79f8f9cc02b3af,22,300.12,397,79.734219269103,40.81632653061307,136.36363636363706,211.21004603073249,244.45651421423122,15,600.0,17.474,0.08663201386112222,1,22.0,Beauceron,35.0,20.0,2.0,0.0
6227a492ea79f8f9cc02b3b0,22,300.18,377,75.66153536573096,41.09589041095868,130.43478260870145,208.92680689250483,248.95354318962228,15,600.0,15.494,0.08661469784795789,1,22.0,Beauceron,35.0,20.0,2.0,0.0
